sentence_id,word_id,word,nFix,FFD,GPT,TRT,fixProp,task,source_sentence_id
7,0,Ryan,0.6666666666666666,46.25,58.583333333333336,93.16666666666667,41.66666666666667,SR,7
7,1,Gosling,2.6666666666666665,97.75,205.0,295.6666666666667,100.0,SR,7
7,2,is,0.3333333333333333,48.666666666666664,48.666666666666664,48.666666666666664,33.33333333333333,SR,7
7,3,in,0.75,56.5,56.5,76.25,50.0,SR,7
7,4,a,0.6666666666666666,84.33333333333333,98.41666666666667,84.33333333333333,66.66666666666666,SR,7
7,5,word,1.5,104.0,159.66666666666666,154.08333333333334,100.0,SR,7
7,6,brilliant,1.6666666666666667,95.25,132.25,177.16666666666666,83.33333333333334,SR,7
7,7,as,0.75,69.41666666666667,69.41666666666667,98.58333333333333,50.0,SR,7
7,8,the,1.5,90.33333333333333,177.41666666666666,165.08333333333334,83.33333333333334,SR,7
7,9,conflicted,3.0833333333333335,121.58333333333333,299.4166666666667,379.0,100.0,SR,7
7,10,Daniel<EOS>,1.5833333333333333,155.5,846.3333333333334,280.5833333333333,91.66666666666666,SR,7
8,0,If,0.08333333333333333,11.0,11.0,11.0,8.333333333333332,SR,8
8,1,Deuces,2.25,96.58333333333333,157.66666666666666,297.4166666666667,91.66666666666666,SR,8
8,2,Wild,1.6666666666666667,109.25,215.75,204.08333333333334,91.66666666666666,SR,8
8,3,had,1.5,123.33333333333333,190.0,175.91666666666666,100.0,SR,8
8,4,been,1.4166666666666667,110.91666666666667,141.41666666666666,185.41666666666666,91.66666666666666,SR,8
8,5,tweaked,1.5833333333333333,109.16666666666667,154.0,176.08333333333334,100.0,SR,8
8,6,up,0.75,71.25,87.58333333333333,96.16666666666667,50.0,SR,8
8,7,a,0.6666666666666666,73.16666666666667,98.08333333333333,81.33333333333333,58.333333333333336,SR,8
8,8,notch,1.25,105.0,138.25,133.41666666666666,91.66666666666666,SR,8
8,9,it,0.08333333333333333,7.166666666666667,7.166666666666667,7.166666666666667,8.333333333333332,SR,8
8,10,would,1.4166666666666667,96.5,117.75,153.33333333333334,91.66666666666666,SR,8
8,11,have,0.9166666666666666,60.916666666666664,97.66666666666667,86.0,66.66666666666666,SR,8
8,12,become,1.5,104.08333333333333,122.91666666666667,165.0,100.0,SR,8
8,13,a,0.4166666666666667,38.666666666666664,51.916666666666664,38.666666666666664,41.66666666666667,SR,8
8,14,camp,1.5833333333333333,92.66666666666667,179.91666666666666,175.33333333333334,83.33333333333334,SR,8
8,15,adventure,1.8333333333333333,141.25,248.16666666666666,281.4166666666667,100.0,SR,8
8,16,one,0.9166666666666666,99.91666666666667,116.16666666666667,130.25,66.66666666666666,SR,8
8,17,of,0.3333333333333333,45.25,78.75,45.25,33.33333333333333,SR,8
8,18,those,1.1666666666666667,103.5,139.0,141.83333333333334,91.66666666666666,SR,8
8,19,movies,1.1666666666666667,84.75,98.5,122.41666666666667,83.33333333333334,SR,8
8,20,thats,0.8333333333333334,59.25,59.25,82.41666666666667,66.66666666666666,SR,8
8,21,so,0.5833333333333334,70.58333333333333,70.58333333333333,70.58333333333333,58.333333333333336,SR,8
8,22,bad,0.5833333333333334,47.25,47.25,52.916666666666664,50.0,SR,8
8,23,it,0.16666666666666666,16.333333333333332,16.333333333333332,16.333333333333332,16.666666666666664,SR,8
8,24,starts,1.0,92.08333333333333,97.25,113.83333333333333,75.0,SR,8
8,25,to,0.5,59.833333333333336,79.33333333333333,59.833333333333336,50.0,SR,8
8,26,become,1.6666666666666667,101.0,323.5833333333333,184.16666666666666,100.0,SR,8
8,27,good<EOS>,0.9166666666666666,82.75,727.3333333333334,107.08333333333333,75.0,SR,8
9,0,The,0.16666666666666666,14.75,14.75,14.75,16.666666666666664,SR,9
9,1,films,1.75,121.16666666666667,133.91666666666666,246.16666666666666,91.66666666666666,SR,9
9,2,stagecrafts,6.0,100.33333333333333,327.25,723.5833333333334,100.0,SR,9
9,3,are,1.75,112.41666666666667,154.5,197.33333333333334,91.66666666666666,SR,9
9,4,intimate,3.6666666666666665,123.08333333333333,318.9166666666667,483.8333333333333,100.0,SR,9
9,5,and,0.8333333333333334,62.083333333333336,102.0,83.16666666666667,58.333333333333336,SR,9
9,6,therefore,3.1666666666666665,112.91666666666667,239.25,372.3333333333333,100.0,SR,9
9,7,bolder,2.9166666666666665,109.41666666666667,166.16666666666666,326.1666666666667,91.66666666666666,SR,9
9,8,than,1.5833333333333333,90.58333333333333,176.75,187.25,75.0,SR,9
9,9,the,0.3333333333333333,35.833333333333336,35.833333333333336,35.833333333333336,33.33333333333333,SR,9
9,10,otherwise,3.9166666666666665,87.66666666666667,225.41666666666666,406.1666666666667,91.66666666666666,SR,9
9,11,calculated,4.25,139.58333333333334,368.0,528.0,100.0,SR,9
9,12,artifice,3.5833333333333335,162.58333333333334,313.5833333333333,570.4166666666666,100.0,SR,9
9,13,that,0.75,63.75,96.58333333333333,84.16666666666667,50.0,SR,9
9,14,defines,3.25,129.75,292.25,429.6666666666667,100.0,SR,9
9,15,and,1.0,80.83333333333333,265.25,114.0,75.0,SR,9
9,16,overwhelms,2.75,105.33333333333333,268.9166666666667,306.0,91.66666666666666,SR,9
9,17,the,0.4166666666666667,46.083333333333336,46.083333333333336,46.083333333333336,41.66666666666667,SR,9
9,18,films,2.0,112.91666666666667,122.0,230.58333333333334,100.0,SR,9
9,19,production,2.6666666666666665,109.16666666666667,444.6666666666667,345.3333333333333,91.66666666666666,SR,9
9,20,design<EOS>,1.5833333333333333,121.83333333333333,2424.9166666666665,214.83333333333334,91.66666666666666,SR,9
10,0,Frida,0.8333333333333334,51.833333333333336,76.5,120.41666666666667,50.0,SR,10
10,1,is,0.8333333333333334,92.83333333333333,92.83333333333333,118.5,66.66666666666666,SR,10
10,2,certainly,3.0833333333333335,110.58333333333333,323.4166666666667,361.75,100.0,SR,10
10,3,no,1.1666666666666667,64.08333333333333,121.08333333333333,113.58333333333333,75.0,SR,10
10,4,disaster,2.25,109.16666666666667,185.58333333333334,272.3333333333333,91.66666666666666,SR,10
10,5,but,0.4166666666666667,43.583333333333336,84.08333333333333,50.25,33.33333333333333,SR,10
10,6,neither,2.25,119.41666666666667,161.16666666666666,259.4166666666667,91.66666666666666,SR,10
10,7,is,0.5,46.0,46.0,61.0,41.66666666666667,SR,10
10,8,it,0.4166666666666667,41.583333333333336,60.666666666666664,60.666666666666664,33.33333333333333,SR,10
10,9,the,1.75,108.41666666666667,151.41666666666666,212.91666666666666,83.33333333333334,SR,10
10,10,Kahlo,2.0,102.75,299.0833333333333,220.66666666666666,91.66666666666666,SR,10
10,11,movie,1.0,140.33333333333334,146.66666666666666,169.16666666666666,83.33333333333334,SR,10
10,12,Frida,2.1666666666666665,95.0,234.91666666666666,234.0,100.0,SR,10
10,13,fans,1.1666666666666667,108.41666666666667,183.33333333333334,146.16666666666666,83.33333333333334,SR,10
10,14,have,0.8333333333333334,78.25,97.66666666666667,86.83333333333333,75.0,SR,10
10,15,been,0.75,85.08333333333333,116.5,96.41666666666667,66.66666666666666,SR,10
10,16,looking,1.25,106.83333333333333,482.5833333333333,162.41666666666666,83.33333333333334,SR,10
10,17,for<EOS>,0.25,23.583333333333332,322.25,23.583333333333332,25.0,SR,10
11,0,The,0.16666666666666666,20.166666666666668,20.166666666666668,20.166666666666668,16.666666666666664,SR,11
11,1,film,0.5833333333333334,85.75,85.75,85.75,58.333333333333336,SR,11
11,2,often,1.9166666666666667,111.0,160.0,231.91666666666666,100.0,SR,11
11,3,achieves,2.5,108.0,160.41666666666666,308.25,91.66666666666666,SR,11
11,4,a,0.25,26.25,37.666666666666664,26.25,25.0,SR,11
11,5,mesmerizing,3.3333333333333335,144.08333333333334,345.0,426.75,100.0,SR,11
11,6,poetry<EOS>,1.4166666666666667,111.25,584.9166666666666,191.58333333333334,83.33333333333334,SR,11
12,0,A,0.0,0.0,0.0,0.0,0.0,SR,12
12,1,work,1.25,94.91666666666667,112.33333333333333,159.0,75.0,SR,12
12,2,of,1.1666666666666667,84.75,95.08333333333333,131.41666666666666,75.0,SR,12
12,3,astonishing,4.5,80.83333333333333,311.1666666666667,536.3333333333334,100.0,SR,12
12,4,delicacy,3.8333333333333335,104.5,492.25,479.0833333333333,100.0,SR,12
12,5,and,0.75,123.83333333333333,229.33333333333334,123.83333333333333,75.0,SR,12
12,6,force<EOS>,1.6666666666666667,134.08333333333334,812.3333333333334,259.9166666666667,83.33333333333334,SR,12
13,0,The,0.3333333333333333,15.5,23.416666666666668,42.083333333333336,16.666666666666664,SR,13
13,1,movies,2.75,111.5,170.75,311.3333333333333,100.0,SR,13
13,2,plot,1.8333333333333333,115.16666666666667,202.5,255.91666666666666,91.66666666666666,SR,13
13,3,is,1.0833333333333333,84.91666666666667,176.66666666666666,125.58333333333333,75.0,SR,13
13,4,almost,1.75,104.5,152.58333333333334,203.16666666666666,91.66666666666666,SR,13
13,5,entirely,2.0,103.0,184.83333333333334,206.25,100.0,SR,13
13,6,witless,2.0,152.08333333333334,263.1666666666667,320.6666666666667,100.0,SR,13
13,7,and,0.75,71.91666666666667,114.33333333333333,82.33333333333333,66.66666666666666,SR,13
13,8,inane,2.0,108.5,384.0,284.5,91.66666666666666,SR,13
13,9,carrying,1.3333333333333333,92.58333333333333,115.66666666666667,153.75,83.33333333333334,SR,13
13,10,every,2.25,93.41666666666667,603.0,263.8333333333333,91.66666666666666,SR,13
13,11,gag,1.1666666666666667,66.75,131.16666666666666,134.5,66.66666666666666,SR,13
13,12,two,1.5833333333333333,118.0,169.08333333333334,201.41666666666666,83.33333333333334,SR,13
13,13,or,0.9166666666666666,68.0,99.16666666666667,91.33333333333333,66.66666666666666,SR,13
13,14,three,1.25,83.16666666666667,192.33333333333334,152.66666666666666,75.0,SR,13
13,15,times,1.3333333333333333,79.91666666666667,90.58333333333333,138.58333333333334,75.0,SR,13
13,16,beyond,1.9166666666666667,106.25,191.5,209.0,100.0,SR,13
13,17,its,0.75,66.75,87.91666666666667,72.83333333333333,66.66666666666666,SR,13
13,18,limit,0.9166666666666666,79.08333333333333,83.25,111.83333333333333,66.66666666666666,SR,13
13,19,to,0.6666666666666666,35.833333333333336,35.833333333333336,56.166666666666664,50.0,SR,13
13,20,sustain,1.25,107.25,237.08333333333334,172.58333333333334,66.66666666666666,SR,13
13,21,a,0.9166666666666666,83.16666666666667,432.0,100.16666666666667,75.0,SR,13
13,22,laugh<EOS>,1.25,51.916666666666664,958.4166666666666,116.41666666666667,66.66666666666666,SR,13
14,0,For,0.3333333333333333,15.25,15.25,31.916666666666668,16.666666666666664,SR,14
14,1,the,0.5833333333333334,62.666666666666664,62.666666666666664,62.666666666666664,58.333333333333336,SR,14
14,2,most,1.1666666666666667,76.25,82.08333333333333,130.33333333333334,83.33333333333334,SR,14
14,3,part,0.8333333333333334,70.83333333333333,89.33333333333333,103.58333333333333,66.66666666666666,SR,14
14,4,the,0.5833333333333334,38.333333333333336,38.333333333333336,54.75,41.66666666666667,SR,14
14,5,ingredients,2.5833333333333335,115.91666666666667,134.58333333333334,375.5833333333333,100.0,SR,14
14,6,are,0.6666666666666666,88.33333333333333,235.66666666666666,104.83333333333333,58.333333333333336,SR,14
14,7,there<EOS>,1.3333333333333333,94.75,473.0,157.58333333333334,75.0,SR,14
15,0,But,0.25,10.583333333333334,15.5,15.5,16.666666666666664,SR,15
15,1,if,0.5,31.5,31.5,42.25,33.33333333333333,SR,15
15,2,youve,2.1666666666666665,94.58333333333333,131.0,231.83333333333334,100.0,SR,15
15,3,paid,1.5,119.66666666666667,151.5,175.58333333333334,100.0,SR,15
15,4,a,0.5833333333333334,49.083333333333336,89.0,61.416666666666664,41.66666666666667,SR,15
15,5,matinee,2.6666666666666665,142.83333333333334,239.75,317.0,100.0,SR,15
15,6,price,1.3333333333333333,100.66666666666667,117.75,133.08333333333334,91.66666666666666,SR,15
15,7,and,1.0833333333333333,61.0,212.5,109.0,58.333333333333336,SR,15
15,8,bought,1.5,116.58333333333333,149.5,184.25,91.66666666666666,SR,15
15,9,a,0.5833333333333334,46.416666666666664,66.66666666666667,54.833333333333336,50.0,SR,15
15,10,big,1.0833333333333333,109.33333333333333,109.33333333333333,160.41666666666666,66.66666666666666,SR,15
15,11,tub,0.5833333333333334,50.666666666666664,96.08333333333333,54.833333333333336,50.0,SR,15
15,12,of,0.16666666666666666,20.916666666666668,20.916666666666668,20.916666666666668,16.666666666666664,SR,15
15,13,popcorn,1.4166666666666667,95.66666666666667,136.91666666666666,141.91666666666666,100.0,SR,15
15,14,theres,1.0,59.916666666666664,74.75,89.41666666666667,66.66666666666666,SR,15
15,15,guilty,1.5,79.5,109.33333333333333,150.5,83.33333333333334,SR,15
15,16,fun,1.0,95.16666666666667,142.75,109.41666666666667,83.33333333333334,SR,15
15,17,to,0.8333333333333334,87.41666666666667,128.33333333333334,100.75,66.66666666666666,SR,15
15,18,be,0.5,51.5,120.83333333333333,51.5,50.0,SR,15
15,19,had,1.3333333333333333,127.83333333333333,215.58333333333334,167.58333333333334,91.66666666666666,SR,15
15,20,here<EOS>,1.1666666666666667,95.58333333333333,657.8333333333334,127.08333333333333,83.33333333333334,SR,15
16,0,Theres,1.0,63.166666666666664,68.58333333333333,127.66666666666667,58.333333333333336,SR,16
16,1,not,1.1666666666666667,67.0,110.58333333333333,122.5,75.0,SR,16
16,2,much,1.8333333333333333,105.75,168.66666666666666,223.41666666666666,91.66666666666666,SR,16
16,3,to,0.5833333333333334,52.166666666666664,80.58333333333333,78.08333333333333,41.66666666666667,SR,16
16,4,Fatale,3.4166666666666665,145.41666666666666,432.0,416.9166666666667,100.0,SR,16
16,5,outside,2.0,134.08333333333334,220.83333333333334,251.5,100.0,SR,16
16,6,of,0.4166666666666667,19.833333333333332,31.083333333333332,42.166666666666664,25.0,SR,16
16,7,its,0.9166666666666666,90.25,136.41666666666666,100.75,83.33333333333334,SR,16
16,8,stylish,1.4166666666666667,91.91666666666667,114.91666666666667,169.83333333333334,75.0,SR,16
16,9,surprises,1.75,109.16666666666667,249.75,200.0,100.0,SR,16
16,10,but,0.16666666666666666,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666664,SR,16
16,11,thats,1.6666666666666667,118.16666666666667,471.5,216.08333333333334,91.66666666666666,SR,16
16,12,OK<EOS>,1.0,70.08333333333333,546.1666666666666,133.25,75.0,SR,16
17,0,The,0.08333333333333333,9.833333333333334,9.833333333333334,9.833333333333334,8.333333333333332,SR,17
17,1,acting,2.0833333333333335,110.41666666666667,196.33333333333334,277.5,91.66666666666666,SR,17
17,2,is,0.6666666666666666,54.833333333333336,69.0,72.25,50.0,SR,17
17,3,stiff,1.5833333333333333,115.5,153.5,200.83333333333334,83.33333333333334,SR,17
17,4,the,0.9166666666666666,73.66666666666667,123.83333333333333,86.16666666666667,75.0,SR,17
17,5,story,1.8333333333333333,108.33333333333333,155.0,213.58333333333334,100.0,SR,17
17,6,lacks,1.8333333333333333,121.41666666666667,225.75,226.5,91.66666666666666,SR,17
17,7,all,0.6666666666666666,33.416666666666664,96.91666666666667,58.333333333333336,41.66666666666667,SR,17
17,8,trace,2.0,121.08333333333333,223.66666666666666,241.33333333333334,100.0,SR,17
17,9,of,0.4166666666666667,27.75,27.75,38.083333333333336,33.33333333333333,SR,17
17,10,wit,1.0,86.08333333333333,214.75,112.16666666666667,75.0,SR,17
17,11,the,1.0833333333333333,89.0,95.0,114.5,83.33333333333334,SR,17
17,12,sets,0.5,33.166666666666664,105.83333333333333,58.083333333333336,25.0,SR,17
17,13,look,2.0,98.5,349.0833333333333,208.66666666666666,91.66666666666666,SR,17
17,14,like,1.1666666666666667,39.583333333333336,382.9166666666667,101.83333333333333,58.333333333333336,SR,17
17,15,they,1.0,72.58333333333333,230.33333333333334,94.0,83.33333333333334,SR,17
17,16,were,0.8333333333333334,56.333333333333336,56.333333333333336,69.41666666666667,66.66666666666666,SR,17
17,17,borrowed,1.3333333333333333,87.16666666666667,141.41666666666666,145.75,83.33333333333334,SR,17
17,18,from,0.75,50.25,122.83333333333333,77.08333333333333,50.0,SR,17
17,19,Gilligans,1.75,87.08333333333333,189.66666666666666,200.25,83.33333333333334,SR,17
17,20,Island,0.8333333333333334,56.416666666666664,148.08333333333334,90.83333333333333,50.0,SR,17
17,22,and,0.6666666666666666,58.583333333333336,71.66666666666667,74.58333333333333,50.0,SR,17
17,23,the,0.6666666666666666,49.166666666666664,111.33333333333333,57.666666666666664,58.333333333333336,SR,17
17,24,CGI,1.5833333333333333,108.0,242.83333333333334,205.25,91.66666666666666,SR,17
17,25,Scooby,2.0,121.58333333333333,303.0833333333333,215.5,100.0,SR,17
17,26,might,1.0,76.58333333333333,83.16666666666667,91.16666666666667,83.33333333333334,SR,17
17,27,well,1.0833333333333333,96.16666666666667,119.5,130.83333333333334,75.0,SR,17
17,28,be,0.5,52.833333333333336,59.75,52.833333333333336,50.0,SR,17
17,29,the,0.5833333333333334,36.666666666666664,57.75,49.25,41.66666666666667,SR,17
17,30,worst,1.25,73.5,150.66666666666666,137.33333333333334,75.0,SR,17
17,31,specialeffects,2.0,125.33333333333333,405.9166666666667,241.58333333333334,91.66666666666666,SR,17
17,32,creation,1.5,107.25,462.5,161.66666666666666,100.0,SR,17
17,33,of,0.16666666666666666,17.666666666666668,140.16666666666666,17.666666666666668,16.666666666666664,SR,17
17,34,the,0.5,49.0,74.25,57.916666666666664,41.66666666666667,SR,17
17,35,year<EOS>,0.5833333333333334,59.75,218.25,71.33333333333333,50.0,SR,17
18,0,This,0.3333333333333333,27.25,27.25,35.0,25.0,SR,18
